left_bars,right_bars,bounce_rate,interaction_rate,density_score,composite_score,total_levels,total_bounces,total_breaks,bars_tested
7,2,0.7325905292479109,0.8069229040233761,0.0,0.5351130829061772,4449,2630,960,29938
6,2,0.7329883570504527,0.8053761200250052,0.0,0.5348081788276826,4799,2833,1032,29938
8,2,0.7283288650580876,0.8085260115606936,0.0,0.5338893494914431,4152,2445,912,29938
5,2,0.7331759149940968,0.7995091561261091,0.0,0.5331231128354714,5297,3105,1130,29938
9,2,0.7245091830272324,0.8093285494618144,0.0,0.5326022380494373,3902,2288,870,29938
10,2,0.723596256684492,0.810181424316274,0.0,0.532492929968679,3693,2165,827,29938
4,2,0.7326271186440678,0.7966244725738396,0.0,0.532038189229779,5925,3458,1262,29938
3,2,0.734946539110861,0.792360285374554,0.0,0.5316867012567106,6728,3918,1413,29938
7,3,0.7273622047244095,0.7815384615384615,0.0,0.5254064203513023,3900,2217,831,29938
6,3,0.726660544842363,0.7795275590551181,0.0,0.5245224856534806,4191,2374,893,29938
8,3,0.7219495091164095,0.7841627715149849,0.0,0.5240286351010592,3637,2059,793,29938
10,3,0.7195456325891109,0.7865064695009242,0.0,0.5237701938859216,3246,1837,716,29938
5,3,0.7262569832402235,0.7747240856957368,0.0,0.5229200190048104,4621,2600,980,29938
9,3,0.7188665175242357,0.7844398947060544,0.0,0.5228785754215106,3419,1928,754,29938
3,3,0.7310112359550561,0.7657890208225778,0.0,0.5221412006287958,5811,3253,1197,29938
4,3,0.7261243052046488,0.7698891266290605,0.0,0.5214164600705777,5141,2874,1084,29938
7,4,0.7216185837392282,0.764975637718544,0.0,0.5181401248112545,3489,1926,743,29938
10,4,0.7180851063829787,0.7691783157176952,0.0,0.5179875372685001,2933,1620,636,29938
6,4,0.7223587223587223,0.7619684407595614,0.0,0.5175340211713573,3739,2058,791,29938
8,4,0.7184,0.7664009809932557,0.0,0.5172802942979767,3262,1796,704,29938
9,4,0.7179269328802039,0.7667752442996743,0.0,0.5172033464419838,3070,1690,664,29938
5,4,0.7229881372234691,0.7583272550449793,0.0,0.5166934314028815,4113,2255,864,29938
4,4,0.7248984329657574,0.7537182852143482,0.0,0.5160748587506074,4572,2498,948,29938
3,4,0.7291126102750389,0.7453103848385225,0.0,0.5152381595615723,5171,2810,1044,29938
6,5,0.7163882259347654,0.7389770723104057,0.0,0.5082484120670279,3402,1801,713,29938
7,5,0.7150743099787685,0.7405660377358491,0.0,0.5081995353122621,3180,1684,671,29938
10,5,0.7115,0.7446016381236039,0.0,0.5079804914370811,2686,1423,577,29938
9,5,0.71058936272161,0.7421763869132291,0.0,0.5068886611626128,2812,1483,604,29938
8,5,0.7102169981916817,0.7417840375586855,0.0,0.5066220105442784,2982,1571,641,29938
5,5,0.7161078717201166,0.7336898395721925,0.0,0.5065501005597044,3740,1965,779,29938
7,6,0.7136711281070746,0.7340350877192983,0.0,0.5056789775586192,2850,1493,599,29938
6,6,0.7153120790300853,0.7313628899835797,0.0,0.505533698607108,3045,1593,634,29938
10,6,0.7122668174109666,0.7352452202826267,0.0,0.5054802930491746,2406,1260,509,29938
4,5,0.7173121482952665,0.7265512265512265,0.0,0.5048902272834745,4158,2167,854,29938
9,6,0.7097996751488901,0.7326457754859182,0.0,0.5037136027053315,2521,1311,536,29938
8,6,0.7076530612244898,0.7340823970037453,0.0,0.5032859435909195,2670,1387,573,29938
5,6,0.7170671085335543,0.7210274790919953,0.0,0.5031350871410203,3348,1731,683,29938
3,5,0.7209163939303779,0.715563125399191,0.0,0.5030354951919085,4697,2423,938,29938
4,6,0.718209179834462,0.7133655394524959,0.0,0.5012933337695336,3726,1909,749,29938
10,7,0.7148125384142594,0.7167400881057269,0.0,0.5009470417974218,2270,1163,464,29938
7,7,0.7140625,0.7164179104477612,0.0,0.5005503731343284,2680,1371,549,29938
3,6,0.7253306205493387,0.7006414825374199,0.0,0.5003246929809615,4209,2139,810,29938
9,7,0.7118444313494402,0.7142255892255892,0.0,0.49900544930745283,2376,1208,489,29938
6,7,0.7135826771653543,0.7117338003502627,0.0,0.49895321097122053,2855,1450,582,29938
8,7,0.7101610216546363,0.715818759936407,0.0,0.4988100366427767,2516,1279,522,29938
5,7,0.7141560798548094,0.7014640356460853,0.0,0.4961016426357494,3142,1574,630,29938
4,7,0.7154639175257732,0.6938483547925608,0.0,0.4943400734480775,3495,1735,690,29938
3,7,0.7227611940298507,0.6803757298806804,0.0,0.4932171965761444,3939,1937,743,29938
10,8,0.7058823529411765,0.7027403622851834,0.0,0.49317504986202565,2153,1068,445,29938
7,8,0.7059154929577465,0.700750098697197,0.0,0.49259122679225764,2533,1253,522,29938
9,8,0.7036098796706777,0.7008433200177541,0.0,0.4916969478735973,2253,1111,468,29938
6,8,0.7066027689030884,0.6960711638250556,0.0,0.491462456708752,2698,1327,551,29938
8,8,0.701073985680191,0.7033151489718842,0.0,0.4914241389636417,2383,1175,501,29938
5,8,0.707533234859675,0.6845298281092013,0.0,0.4883722423766304,2967,1437,594,29938
4,8,0.7085201793721974,0.6759624128523795,0.0,0.4861967956045928,3299,1580,650,29938
3,8,0.7130716309186564,0.6629997316876844,0.0,0.4841285718737679,3727,1762,709,29938
